Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-05-14 00:00:00-04:00,1.6767260512413338,1.6913489596511029,1.6523553305524672,1.6669776439666748,49116800,0.0,0.0
1993-05-17 00:00:00-04:00,1.6718527200853273,1.688911992436334,1.6621043094579953,1.6864750385284424,27763200,0.0,0.0
1993-05-18 00:00:00-04:00,1.6913497304647198,1.7303433773342713,1.6864752271081096,1.7254688739776611,84185600,0.0,0.0
1993-05-19 00:00:00-04:00,1.769336926411779,1.8132044792175293,1.7449656009674073,1.8034560680389404,181017600,0.0,0.0
1993-05-20 00:00:00-04:00,1.798581756610638,1.8570722105655257,1.7937072546165642,1.8351378440856934,150256000,0.0,0.0
1993-05-21 00:00:00-04:00,1.8229528903961183,1.8375758046619013,1.7937076568603516,1.8034560680389404,75500800,0.0,0.0
1993-05-24 00:00:00-04:00,1.798581795602768,1.8327009303183013,1.7937072935030183,1.7961442470550537,64252800,0.0,0.0
1993-05-25 00:00:00-04:00,1.7888338092284048,1.793707717484529,1.7547140714522569,1.779085397720337,36716800,0.0,0.0
1993-05-26 00:00:00-04:00,1.7839584102196624,1.8570717573165891,1.7790845044108117,1.8570717573165894,87484800,0.0,0.0
1993-05-27 00:00:00-04:00,1.852197708571452,1.8619461175639334,1.8132040726015268,1.8351378440856934,95052800,0.0,0.0
1993-05-28 00:00:00-04:00,1.8229525712420769,1.827827073475866,1.7888334355883349,1.8058927059173584,35136000,0.0,0.0
1993-06-01 00:00:00-04:00,1.813204191765059,1.9106882880965137,1.8083302844463387,1.876569151878357,173088000,0.0,0.0
1993-06-02 00:00:00-04:00,1.8668211698532104,1.9009403138865875,1.8570727579871253,1.8668211698532104,70710400,0.0,0.0
1993-06-03 00:00:00-04:00,1.866820308140941,1.871694214326299,1.8424489922274505,1.8448859453201294,23936000,0.0,0.0
1993-06-04 00:00:00-04:00,1.832701325416565,1.8424497367219723,1.8229529141111578,1.832701325416565,32652800,0.0,0.0
1993-06-07 00:00:00-04:00,1.83757557626628,1.8668208061671034,1.8132042538510642,1.8180787563323975,52761600,0.0,0.0
1993-06-08 00:00:00-04:00,1.813204035086856,1.8180785369800776,1.76933649302613,1.7985817193984985,48131200,0.0,0.0
1993-06-09 00:00:00-04:00,1.8083303038221836,1.8132042111931266,1.7693366648717939,1.7742105722427368,62480000,0.0,0.0
1993-06-10 00:00:00-04:00,1.7790852358604283,1.8034559649154571,1.7449655011884693,1.776647686958313,56544000,0.0,0.0
1993-06-11 00:00:00-04:00,1.7888337796328735,1.8034560991551456,1.7352172197276536,1.7425286769866943,67542400,0.0,0.0
1993-06-14 00:00:00-04:00,1.7742103999236978,1.7985817193984985,1.7595880842353404,1.7985817193984985,40489600,0.0,0.0
1993-06-15 00:00:00-04:00,1.8132044792175293,1.8132044792175293,1.7839592456817628,1.8034560680389404,42345600,0.0,0.0
1993-06-16 00:00:00-04:00,1.8083306322445412,1.818079043752609,1.7400917516880645,1.779085397720337,66966400,0.0,0.0
1993-06-17 00:00:00-04:00,1.7839594199885,1.7888339235519712,1.7644625957263307,1.7717740535736084,28083200,0.0,0.0
1993-06-18 00:00:00-04:00,1.7644621767316546,1.7790850889538083,1.6962233080182756,1.7059717178344727,75910400,0.0,0.0
1993-06-21 00:00:00-04:00,1.7303430605860946,1.7400914705189858,1.6962233283231127,1.727905511856079,68102400,0.0,0.0
1993-06-22 00:00:00-04:00,1.7400911367239422,1.7498395447868338,1.701097504472376,1.7157198190689087,41062400,0.0,0.0
1993-06-23 00:00:00-04:00,1.7157201481888955,1.7400914705189858,1.7108462407203116,1.727905511856079,33129600,0.0,0.0
1993-06-24 00:00:00-04:00,1.7205949656168835,1.744965697412437,1.7010981421821076,1.7254688739776611,35782400,0.0,0.0
1993-06-25 00:00:00-04:00,1.7254688739776614,1.7400917890516594,1.6913497304647198,1.7254688739776611,45484800,0.0,0.0
1993-06-28 00:00:00-04:00,1.7303433642735973,1.759588599205017,1.7254688609537798,1.759588599205017,52224000,0.0,0.0
1993-06-29 00:00:00-04:00,1.7595880558755188,1.7888332817765331,1.7254683281598466,1.735216736793518,42361600,0.0,0.0
1993-06-30 00:00:00-04:00,1.7400911367239422,1.7595879528497251,1.701097504472376,1.7157198190689087,56422400,0.0,0.0
1993-07-01 00:00:00-04:00,1.720594622718133,1.7254685301075856,1.6864748910091092,1.6986602544784546,57907200,0.0,0.0
1993-07-02 00:00:00-04:00,1.701098084449768,1.7059719926451338,1.6864751698720466,1.701098084449768,25404800,0.0,0.0
1993-07-06 00:00:00-04:00,1.6913490116886498,1.710845826837824,1.6621037889648886,1.6767261028289795,47721600,0.0,0.0
1993-07-07 00:00:00-04:00,1.6011763230108833,1.6426075151023376,1.5841170503805175,1.6255476474761963,182569600,0.0,0.0
1993-07-08 00:00:00-04:00,1.6377320931272352,1.6669773090759359,1.6377320931272352,1.6547919511795044,70105600,0.0,0.0
1993-07-09 00:00:00-04:00,1.6572294151591866,1.6572294151591866,1.6279841901857894,1.6499179601669312,50000000,0.0,0.0
1993-07-12 00:00:00-04:00,1.6523564150147028,1.6523564150147028,1.6279850833350642,1.6328595876693726,26540800,0.0,0.0
1993-07-13 00:00:00-04:00,1.6377325581931383,1.6377325581931383,1.6084873339396895,1.6133618354797363,36476800,0.0,0.0
1993-07-14 00:00:00-04:00,1.618236361859808,1.6669784209519707,1.6084879500413753,1.6426076889038086,43491200,0.0,0.0
1993-07-15 00:00:00-04:00,1.6426071961939528,1.6426071961939528,1.6133619695109358,1.6279842853546143,34432000,0.0,0.0
1993-07-16 00:00:00-04:00,1.6231104098174636,1.6231104098174636,1.5743683644024598,1.5816792249679565,86217600,0.0,0.0
1993-07-19 00:00:00-04:00,1.5499971974090678,1.5646201099768298,1.520751967269274,1.5353748798370361,122435200,0.0,0.0
1993-07-20 00:00:00-04:00,1.5451232815310574,1.5694940090179443,1.520751959048443,1.5694940090179443,74822400,0.0,0.0
1993-07-21 00:00:00-04:00,1.5305002233650111,1.5402486324310303,1.4963810891317793,1.5402486324310303,178963200,0.0,0.0
1993-07-22 00:00:00-04:00,1.5743686219612982,1.5938654433168824,1.496381336538962,1.5134406089782715,147584000,0.0,0.0
1993-07-23 00:00:00-04:00,1.5012552443799736,1.525626568572338,1.496381336538962,1.5134406089782715,92790400,0.0,0.0
1993-07-26 00:00:00-04:00,1.525626301765442,1.5451231197113537,1.5158778927924859,1.525626301765442,65801600,0.0,0.0
1993-07-27 00:00:00-04:00,1.5305002327786377,1.535374734839464,1.4720097780227661,1.4720097780227661,112220800,0.0,0.0
1993-07-28 00:00:00-04:00,1.4817581638893076,1.5499970266999994,1.45738743895475,1.525626301765442,113459200,0.0,0.0
1993-07-29 00:00:00-04:00,1.520751814298992,1.5743683616599327,1.5110034052329728,1.5402486324310303,96534400,0.0,0.0
1993-07-30 00:00:00-04:00,1.4232674676018793,1.447638783380515,1.403770652977196,1.4427642822265625,287936000,0.0,0.0
1993-08-02 00:00:00-04:00,1.457387487517705,1.4768843061132886,1.4086454410287463,1.418393850326538,148208000,0.0,0.0
1993-08-03 00:00:00-04:00,1.4232683181762695,1.428142822243326,1.4037714918998823,1.4232683181762695,85136000,0.0,0.0
1993-08-04 00:00:00-04:00,1.428142822243326,1.4378912353815194,1.3988975828287449,1.4232683181762695,94416000,0.0,0.0
1993-08-05 00:00:00-04:00,1.4330163617180434,1.46226159358984,1.42814245390396,1.4573876857757568,67910400,0.0,0.0
1993-08-06 00:00:00-04:00,1.457387294796321,1.4793210640669623,1.4183936627615779,1.4281420707702637,71760000,0.0,0.0
1993-08-09 00:00:00-04:00,1.428142822243326,1.4427651444526568,1.4086459959669386,1.4232683181762695,70876800,0.0,0.0
1993-08-10 00:00:00-04:00,1.4232682526951106,1.4281427565379026,1.3720892348231977,1.3842746019363403,192028800,0.0,0.0
1993-08-11 00:00:00-04:00,1.3891486149180685,1.4232677497779176,1.3867110663600437,1.41108238697052,95974400,0.0,0.0
1993-08-12 00:00:00-04:00,1.4135190602895376,1.4525126895389042,1.4086451541311487,1.4427642822265625,77366400,0.0,0.0
1993-08-13 00:00:00-04:00,1.4427650542371266,1.47688479558527,1.4232682291798682,1.4671363830566406,61900800,0.0,0.0
1993-08-16 00:00:00-04:00,1.4768838598662006,1.5256258916275356,1.4720093591923147,1.5158774852752686,78451200,0.0,0.0
1993-08-17 00:00:00-04:00,1.5207518194003664,1.5305002284990867,1.4817581830054851,1.506129503250122,54272000,0.0,0.0
1993-08-18 00:00:00-04:00,1.5158779123488424,1.5451231396450034,1.4915065921042054,1.506129503250122,66012800,0.0,0.0
1993-08-19 00:00:00-04:00,1.5061300607854975,1.5183154279207278,1.437891171833958,1.4476395845413208,114742400,0.0,0.0
1993-08-20 00:00:00-04:00,1.4330168459436443,1.4963818339085235,1.4281429364826357,1.4866334199905396,73683200,0.0,0.0
1993-08-23 00:00:00-04:00,1.4720103918731986,1.5256269619228326,1.4720103918731986,1.5012556314468384,59472000,0.0,0.0
1993-08-24 00:00:00-04:00,1.4915069646749768,1.5012553762088001,1.4768846448721522,1.4793215990066528,39417600,0.0,0.0
1993-08-25 00:00:00-04:00,1.4622619061044186,1.481758731519144,1.4208313008470999,1.4476395845413208,68800000,0.0,0.0
1993-08-26 00:00:00-04:00,1.4330157080192587,1.4378902086055068,1.3940220833112518,1.4062074422836304,136256000,0.0,0.0
1993-08-27 00:00:00-04:00,1.4086459826883668,1.4135198917135603,1.389149156595766,1.401334524154663,67763200,0.0,0.0
1993-08-30 00:00:00-04:00,1.4135197812887412,1.4281426972137996,1.3988974603595499,1.415956735610962,54012800,0.0,0.0
1993-08-31 00:00:00-04:00,1.4378912210964303,1.4720103692431832,1.433016717077801,1.4646989107131958,93020800,0.0,0.0
1993-09-01 00:00:00-04:00,1.4671361687026347,1.5061298131200365,1.4622616656525622,1.496381402015686,86035200,0.0,0.0
1993-09-02 00:00:00-04:00,1.506129890424993,1.530500621938845,1.4841955180675352,1.4939439296722412,55497600,0.0,0.0
1993-09-03 00:00:00-04:00,1.491506682114467,1.4963811844558326,1.4671359553947645,1.476884365081787,26800000,0.0,0.0
1993-09-07 00:00:00-04:00,1.4768845070236212,1.4866329176475535,1.4476392751518246,1.4573876857757568,38659200,0.0,0.0
1993-09-08 00:00:00-04:00,1.44276445183978,1.457387362025162,1.4281421366500313,1.4525128602981567,54777600,0.0,0.0
1993-09-09 00:00:00-04:00,1.4622620876975962,1.4915073294515482,1.4525136737796123,1.4866334199905396,29856000,0.0,0.0
1993-09-10 00:00:00-04:00,1.5012553685750716,1.525626694783615,1.4866330488466002,1.520752191543579,56540800,0.0,0.0
1993-09-13 00:00:00-04:00,1.5305002918773802,1.5305002918773802,1.4866327466144122,1.4890697002410889,33481600,0.0,0.0
1993-09-14 00:00:00-04:00,1.4817587043516436,1.486633208113899,1.4476395579993822,1.4671363830566406,57756800,0.0,0.0
1993-09-15 00:00:00-04:00,1.4768844966216372,1.4963813177321819,1.450076218845698,1.491506814956665,60428800,0.0,0.0
1993-09-16 00:00:00-04:00,1.4963810281769838,1.5061294368459035,1.4768842108391447,1.4817581176757812,25641600,0.0,0.0
1993-09-17 00:00:00-04:00,1.4720097090068616,1.491506526344701,1.467135802170225,1.4817581176757812,25286400,0.0,0.0
1993-09-20 00:00:00-04:00,1.486632851724711,1.5158780822996651,1.4622615287477128,1.4744468927383423,34691200,0.0,0.0
1993-09-21 00:00:00-04:00,1.4720097090068616,1.5085663902642217,1.4573873935013053,1.4817581176757812,57846400,0.0,0.0
1993-09-22 00:00:00-04:00,1.4817581830054851,1.5207518194003664,1.467135866855241,1.506129503250122,72051200,0.0,0.0
1993-09-23 00:00:00-04:00,1.5061296496972423,1.545123289883634,1.4963812396506444,1.5353748798370361,72214400,0.0,0.0
1993-09-24 00:00:00-04:00,1.5305000871419907,1.5743682215324044,1.5305000871419907,1.5597453117370605,91481600,0.0,0.0
1993-09-27 00:00:00-04:00,1.5938657982339204,1.6084881200087768,1.5841173853853825,1.6036142110824585,73472000,0.0,0.0
1993-09-28 00:00:00-04:00,1.6036144266240626,1.642608083259347,1.6036144266240626,1.6377335786819458,84012800,0.0,0.0
1993-09-29 00:00:00-04:00,1.6328598194586557,1.6377337294888783,1.5743693291197671,1.6182368993759155,87529600,0.0,0.0
1993-09-30 00:00:00-04:00,1.6133622279838054,1.6231106384399137,1.603613817527697,1.6084877252578735,38400000,0.0,0.0
1993-10-01 00:00:00-04:00,1.608487556620342,1.6231104682692825,1.5987391471862793,1.5987391471862793,46048000,0.0,0.0
1993-10-04 00:00:00-04:00,1.6084882429518932,1.6377334837328368,1.6084882429518932,1.6109251976013184,40505600,0.0,0.0
1993-10-05 00:00:00-04:00,1.613362122939222,1.652355762224814,1.6084876205306646,1.6231105327606201,86931200,0.0,0.0
1993-10-06 00:00:00-04:00,1.6231097826506058,1.6669773090759359,1.6182352824947681,1.6547919511795044,77321600,0.0,0.0
1993-10-07 00:00:00-04:00,1.657229845892565,1.6718527596777422,1.632859116244976,1.6401699781417847,41596800,0.0,0.0
1993-10-08 00:00:00-04:00,1.6426075335474755,1.6523559444439122,1.6036138899617287,1.6474814414978027,38086400,0.0,0.0
1993-10-11 00:00:00-04:00,1.647481992840767,1.6523564974181681,1.6036144266240626,1.6377335786819458,36457600,0.0,0.0
1993-10-12 00:00:00-04:00,1.6426076889038086,1.6621045125406737,1.6036140416300784,1.6426076889038086,79296000,0.0,0.0
1993-10-13 00:00:00-04:00,1.632858942582018,1.642607352403416,1.584116893475028,1.6231105327606201,62409600,0.0,0.0
1993-10-14 00:00:00-04:00,1.6328595282695897,1.6377334374306445,1.5987397841584863,1.6011767387390137,63257600,0.0,0.0
1993-10-15 00:00:00-04:00,1.6036133419347054,1.618235655784365,1.564619711674841,1.5743681192398071,126425600,0.0,0.0
1993-10-18 00:00:00-04:00,1.5792432391499898,1.6231114044021744,1.5743693291197671,1.6182368993759155,67750400,0.0,0.0
1993-10-19 00:00:00-04:00,1.5987391536650082,1.6377327915592768,1.5499971062971727,1.564620018005371,91392000,0.0,0.0
1993-10-20 00:00:00-04:00,1.569493109797254,1.5938644183166437,1.5451223962732505,1.5792415142059326,81590400,0.0,0.0
1993-10-21 00:00:00-04:00,1.5353743023835889,1.5597450208364043,1.5207513953154943,1.5499966144561768,127142400,0.0,0.0
1993-10-22 00:00:00-04:00,1.545122887736549,1.5743681102647276,1.545122887736549,1.567056655883789,47625600,0.0,0.0
1993-10-25 00:00:00-04:00,1.5694940090179443,1.5841169215066584,1.5402487790362436,1.5694940090179443,48553600,0.0,0.0
1993-10-26 00:00:00-04:00,1.5694934272166319,1.5743679279044989,1.5451227087638164,1.5499966144561768,66944000,0.0,0.0
1993-10-27 00:00:00-04:00,1.5499963869328137,1.5694931968313397,1.5499963869328137,1.5573078393936157,45564800,0.0,0.0
1993-10-28 00:00:00-04:00,1.5548715435278944,1.5694938596290877,1.5353747253958558,1.5402486324310303,56009600,0.0,0.0
1993-10-29 00:00:00-04:00,1.5499968271356617,1.5646197362102074,1.5451229207745387,1.5621821880340576,39843200,0.0,0.0
1993-11-01 00:00:00-05:00,1.5646202268636153,1.5889909563028888,1.554871816088751,1.576805591583252,30163200,0.0,0.0
1993-11-02 00:00:00-05:00,1.5841168369525052,1.588990744191441,1.5499971062971727,1.564620018005371,42422400,0.0,0.0
1993-11-03 00:00:00-05:00,1.559746128738306,1.5694945420429205,1.5158785663655059,1.530500888824463,56796800,0.0,0.0
1993-11-04 00:00:00-05:00,1.5353749599532711,1.5402488677330266,1.491506814956665,1.491506814956665,63177600,0.0,0.0
1993-11-05 00:00:00-05:00,1.4866328296040465,1.5402487873624697,1.4817583270828825,1.5353748798370361,56432000,0.0,0.0
1993-11-08 00:00:00-05:00,1.5402493021290773,1.5499977154336917,1.5158785663655059,1.530500888824463,28819200,0.0,0.0
1993-11-09 00:00:00-05:00,1.5402486177270434,1.5597454356729552,1.5207517997811313,1.525626301765442,36320000,0.0,0.0
1993-11-10 00:00:00-05:00,1.5597453024732362,1.5914274801808204,1.540248486192321,1.5865535736083984,57177600,0.0,0.0
1993-11-11 00:00:00-05:00,1.5841167043744293,1.608487428520862,1.5792422025477555,1.5914275646209717,31158400,0.0,0.0
1993-11-12 00:00:00-05:00,1.5938654361889644,1.6084877546423755,1.5938654361889644,1.5963023900985718,34339200,0.0,0.0
1993-11-15 00:00:00-05:00,1.5987392389996453,1.5987392389996453,1.5694940090179443,1.5694940090179443,29244800,0.0,0.0
1993-11-16 00:00:00-05:00,1.5792428814631627,1.6133626239309966,1.5694944686146246,1.6036142110824585,47664000,0.0,0.0
1993-11-17 00:00:00-05:00,1.6133617494996713,1.618235655784365,1.5743681192398071,1.5743681192398071,72217600,0.0,0.0
1993-11-18 00:00:00-05:00,1.574368427478938,1.588990744191441,1.5597455157707398,1.564620018005371,48438400,0.0,0.0
1993-11-19 00:00:00-05:00,1.554871328492373,1.5646197362102074,1.5499968271356617,1.5621821880340576,38403200,0.0,0.0
1993-11-22 00:00:00-05:00,1.5548722014964722,1.5548722014964722,1.491507218255625,1.5012556314468384,80355200,0.0,0.0
1993-11-23 00:00:00-05:00,1.5158783138939877,1.5305006339175782,1.506129902212984,1.5085668563842773,98256000,0.0,0.0
1993-11-24 00:00:00-05:00,1.511003557222676,1.5548716999302319,1.511003557222676,1.5353748798370361,32467200,0.0,0.0
1993-11-26 00:00:00-05:00,1.5402486324310303,1.5451231344618752,1.5353747253958558,1.5402486324310303,6403200,0.0,0.0
1993-11-29 00:00:00-05:00,1.5402482080759494,1.5597450208364043,1.5402482080759494,1.5499966144561768,32105600,0.0,0.0
1993-11-30 00:00:00-05:00,1.5305000871419907,1.5694937199354173,1.5256261805406213,1.5597453117370605,44153600,0.0,0.0
1993-12-01 00:00:00-05:00,1.5694944587953252,1.603614201049694,1.5694944587953252,1.5889912843704224,58886400,0.0,0.0
1993-12-02 00:00:00-05:00,1.5987392035446784,1.6182360231001014,1.5938652961536797,1.615799069404602,51936000,0.0,0.0
1993-12-03 00:00:00-05:00,1.6328589492096997,1.6864749059471542,1.6279844467813571,1.6718525886535645,114502400,0.0,0.0
1993-12-06 00:00:00-05:00,1.6572289037597023,1.6669773090759359,1.6377320931272352,1.6547919511795044,59337600,0.0,0.0
1993-12-07 00:00:00-05:00,1.657229236692016,1.6767260512413338,1.657229236692016,1.6669776439666748,32780800,0.0,0.0
1993-12-08 00:00:00-05:00,1.6182358764602753,1.6328587872996139,1.6036135606165969,1.6279842853546143,105900800,0.0,0.0
1993-12-09 00:00:00-05:00,1.627984316861128,1.627984316861128,1.5694938623631236,1.5816792249679565,61465600,0.0,0.0
1993-12-10 00:00:00-05:00,1.584117025554768,1.6036138468231604,1.5743686149205718,1.5963023900985718,19916800,0.0,0.0
1993-12-13 00:00:00-05:00,1.5889905268946094,1.5987389350350671,1.57436821218173,1.5865535736083984,20112000,0.0,0.0
1993-12-14 00:00:00-05:00,1.5792421281337738,1.5889905363321304,1.5451229969373343,1.5597453117370605,47414400,0.0,0.0
1993-12-15 00:00:00-05:00,1.559746183724969,1.5792430110215312,1.5548722743988037,1.5548722743988037,35219200,0.0,0.0
1993-12-16 00:00:00-05:00,1.5597453117370605,1.5792421281337738,1.554871405135691,1.5597453117370605,29113600,0.0,0.0
1993-12-17 00:00:00-05:00,1.5694940090179443,1.5694940090179443,1.5548716915249576,1.5694940090179443,26112000,0.0,0.0
1993-12-20 00:00:00-05:00,1.579242328318154,1.5987391471862793,1.5694939188840913,1.5987391471862793,35462400,0.0,0.0
1993-12-21 00:00:00-05:00,1.5987393148017652,1.6084877252578735,1.588990904345657,1.6084877252578735,31008000,0.0,0.0
1993-12-22 00:00:00-05:00,1.603613591651462,1.6084874986951265,1.5792422714461243,1.5816792249679565,24169600,0.0,0.0
1993-12-23 00:00:00-05:00,1.5792425455280243,1.6036138699630726,1.5743686376384798,1.576805591583252,31820800,0.0,0.0
1993-12-27 00:00:00-05:00,1.5743685115127581,1.5841169215066584,1.5548716915249576,1.5694940090179443,24537600,0.0,0.0
1993-12-28 00:00:00-05:00,1.5694937016017576,1.6182357420241724,1.5694937016017576,1.6133618354797363,27776000,0.0,0.0
1993-12-29 00:00:00-05:00,1.6133626138372428,1.6279849355206168,1.5694944587953252,1.5889912843704224,48988800,0.0,0.0
1993-12-30 00:00:00-05:00,1.593865585697179,1.6036139972457983,1.5743687625999403,1.5841171741485596,25328000,0.0,0.0
1993-12-31 00:00:00-05:00,1.5792428202540976,1.5889912327248017,1.5646204990459802,1.5719313621520996,22995200,0.0,0.0
1994-01-03 00:00:00-05:00,1.5694936425713304,1.5743681439280417,1.5451229207745387,1.5621821880340576,36646400,0.0,0.0
1994-01-04 00:00:00-05:00,1.5646201015188579,1.5743685115127581,1.5451232815310574,1.5694940090179443,45302400,0.0,0.0
1994-01-05 00:00:00-05:00,1.5646205596883063,1.6084881200087768,1.5597460557660865,1.6036142110824585,53974400,0.0,0.0
1994-01-06 00:00:00-05:00,1.6109243268690678,1.6523555084947665,1.6084873735368577,1.6499179601669312,82006400,0.0,0.0
1994-01-07 00:00:00-05:00,1.642607899698825,1.671853138907149,1.623111073559942,1.6621047258377075,70832000,0.0,0.0
1994-01-10 00:00:00-05:00,1.6572296763642558,1.6864749059471542,1.6572296763642558,1.6718525886535645,74185600,0.0,0.0
1994-01-11 00:00:00-05:00,1.6572302218050294,1.676727047943912,1.6450448542172065,1.6621047258377075,35360000,0.0,0.0
1994-01-12 00:00:00-05:00,1.657229236692016,1.671852145101785,1.6328585160031492,1.6669776439666748,39488000,0.0,0.0
1994-01-13 00:00:00-05:00,1.6523556434364481,1.6669779596194838,1.6377327322577384,1.6645410060882568,40755200,0.0,0.0
1994-01-14 00:00:00-05:00,1.6669780434470556,1.676726453057857,1.6523557265287052,1.66941499710083,45216000,0.0,0.0
1994-01-17 00:00:00-05:00,1.6621038403865565,1.676726154703028,1.647480931074487,1.652355432510376,30755200,0.0,0.0
1994-01-18 00:00:00-05:00,1.6621039168192322,1.6669778234836525,1.637732598510255,1.6499179601669312,43686400,0.0,0.0
1994-01-19 00:00:00-05:00,1.632858942582018,1.642607352403416,1.6084876205306646,1.6231105327606201,76563200,0.0,0.0
1994-01-20 00:00:00-05:00,1.6231104715827978,1.684037881921147,1.6231104715827978,1.6816009283065796,145004800,0.0,0.0
1994-01-21 00:00:00-05:00,1.6816009283065796,1.6962232449896781,1.6572296071738233,1.6816009283065796,99078400,0.0,0.0
1994-01-24 00:00:00-05:00,1.676727047943912,1.6962238740827948,1.6572302218050294,1.6621047258377075,38374400,0.0,0.0
1994-01-25 00:00:00-05:00,1.6621045643531558,1.6645415186347712,1.6377332365494321,1.6596670150756836,70361600,0.0,0.0
1994-01-26 00:00:00-05:00,1.6572300091335381,1.6572300091335381,1.637733185496673,1.6426076889038086,50489600,0.0,0.0
1994-01-27 00:00:00-05:00,1.637733185496673,1.6523561007222412,1.6231108652669435,1.6426076889038086,51129600,0.0,0.0
1994-01-28 00:00:00-05:00,1.6474804984434688,1.6669773090759359,1.642606593283073,1.6547919511795044,41875200,0.0,0.0
1994-01-31 00:00:00-05:00,1.6621045643531558,1.674289930757089,1.6523561522308379,1.6596670150756836,62566400,0.0,0.0
1994-02-01 00:00:00-05:00,1.6572300607940682,1.671852976475474,1.6474816486717503,1.6596670150756836,44003200,0.0,0.0
1994-02-02 00:00:00-05:00,1.6523564974181681,1.6669788211584091,1.6377335786819458,1.6377335786819458,40924800,0.0,0.0
1994-02-03 00:00:00-05:00,1.6426075335474755,1.6474814414978027,1.6279846197049292,1.6474814414978027,31792000,0.0,0.0
1994-02-04 00:00:00-05:00,1.6377331401680553,1.6474815517166745,1.5841171741485596,1.5841171741485596,78217600,0.0,0.0
1994-02-07 00:00:00-05:00,1.554871304109875,1.5841165268047732,1.5499968028296025,1.5743681192398071,118851200,0.0,0.0
1994-02-08 00:00:00-05:00,1.5694940175022636,1.5694940175022636,1.520751967269274,1.5353748798370361,149875200,0.0,0.0
1994-02-09 00:00:00-05:00,1.5305001963281744,1.5646199249543395,1.5207517874343643,1.552433967590332,98585600,0.0,0.0
1994-02-10 00:00:00-05:00,1.5548719106898505,1.5743687334257999,1.5402489961399832,1.547560453414917,66620800,0.0,0.0
1994-02-11 00:00:00-05:00,1.545123289883634,1.5499971974090678,1.520751967269274,1.5353748798370361,53747200,0.0,0.0
